ID,GSM3100217,GSM3100218,GSM3100219,GSM3100220,GSM3100221,GSM3100222,GSM3100223,GSM3100224,GSM3100225,GSM3100226,GSM3100227,GSM3100228,GSM3100229,GSM3100230
SNRPG,-0.006505037,-0.06149132,-0.05748906,-0.04913419,-0.05462155,0.05353859,0.05330756,0.02789222,0.03597534,0.01776816,-0.0699882,-0.05485555,-0.1087606,-0.06732957
GBP2,-0.07107097,-0.03634855,-0.05749567,-0.07085705,-0.05059505,-0.008345068,-0.05200636,-0.01844399,0.001586286,-0.03417186,-0.06412817,0.0056026,-0.08123094,0.007767081
PNKP,-0.09404248,-0.0164476,-0.05749624,-0.0662596,-0.07352802,-0.01564184,0.009698895,-0.06268106,-0.0353011,-0.003724343,-0.005372649,-0.03453307,-0.1149361,-0.1210938
GBP4,-0.01457942,-0.03854411,-0.05750295,-0.0735747,-0.03017965,0.0220995,-0.003017345,0.04287297,0.02045709,0.01822997,-0.07488855,-0.08091548,-0.05530802,0.01015843
IRX4,-0.01814007,0.04268801,-0.0575059,0.01548116,-0.02993801,0.07503691,0.07372211,0.08545332,0.1164587,0.1059645,-0.04673587,0.04342657,-0.0993002,-0.06052274
LTBR,-0.01372778,-0.003258931,-0.05751641,0.05290629,0.002132688,0.03002161,0.03317722,-0.02776058,0.01280371,0.02240863,0.003908936,-0.002675398,-0.06330536,-0.05659896
SERPINB4,-0.08453075,-0.06957368,-0.05755115,-0.006842284,0.009991286,-0.01996936,-0.01436275,0.03456116,-0.01594872,-0.0460756,-0.02022233,-0.1220296,0.038429,0.06322951
C20orf197,-0.02427054,-0.002289659,-0.005755544,0.0601132,0.02025871,0.06189883,0.04213258,0.08603578,0.07497506,0.04814521,-0.03049874,0.05862477,-0.05065885,-0.005093604
RMND5B,0.0403105,0.01164446,-0.005757736,0.0749741,0.0230176,0.03800277,0.04368565,0.0413138,0.04223959,0.07148319,0.04842723,0.03873206,-0.03781011,0.03577521
FLJ35220,-0.03742669,-0.01867099,-0.05758264,0.04204462,-0.02229786,0.06036448,0.05626499,0.06793953,0.06411774,0.04399065,-0.08061801,0.04849355,-0.04107999,-0.01752795
C18orf54,-0.05311906,-0.1524263,-0.05762354,-0.02542255,-0.06234644,-0.0568847,-0.04139965,0.01346614,-0.04068844,-0.07909961,-0.08275364,-0.02189978,0.04850854,-0.0180631
SLC44A2,-0.01000517,-0.04127504,-0.05765004,-0.06708885,-0.07166399,0.03918127,0.02276344,-0.008472627,0.01587643,0.02152247,0.01656382,0.000445483,-0.06391471,-0.06038632
CKM,-0.03437314,-0.03215507,-0.05768309,-0.04797196,-0.0529962,0.04258646,0.0621344,-0.04226731,0.02649418,0.0222391,0.02547024,-0.05955271,-0.1080894,-0.08182232
ZNF184,0.005066333,-0.004102629,-0.05768701,-0.02869816,-0.01182292,0.07541808,0.04156911,0.05633226,0.05307064,0.05357954,0.003385801,0.01981094,-0.0679801,-0.03328171
CSNK1A1,-0.01378674,-0.04759266,-0.05769718,0.001693462,-0.02407806,0.03216711,0.03936614,0.01690584,0.02469883,0.02663558,0.006115762,-0.01187691,-0.06781207,-0.0428638
C1orf55,-0.09642353,-0.07594739,-0.05771407,-0.09348661,-0.08291145,-0.0838546,-0.1332241,-0.1131548,-0.1070518,-0.09325611,-0.06772464,-0.1284996,-0.01744013,0.04438804
DDX18,-0.01977085,-0.04145991,-0.05771468,-0.07438529,-0.04556118,0.05531555,0.002452577,0.007270459,0.01790387,0.008774184,-0.005392815,-0.1126578,-0.07291601,-0.04671285
ZNF638,-0.04931535,-0.09650879,-0.05779256,-0.08297145,-0.03155143,-0.06705425,-0.1067136,-0.01553081,-0.08473687,-0.0984855,-0.08695393,-0.07068608,0.0344406,0.02319919
CCDC134,-0.07650371,-0.05435681,-0.05783158,-0.02900356,-0.004493014,-0.008064802,-0.02319633,0.03014273,0.03799938,-0.01928979,-0.06708161,-0.02750196,-0.006512395,-0.07898558
GALNT14,-0.004149317,-0.008979275,-0.05789202,-0.02830445,-0.04291045,0.05765048,0.025717,0.04171984,0.07233312,0.0261856,-0.02809352,-0.01351529,-0.06832979,-0.04038183
FAM160B1,-0.0347898,-0.03306355,-0.05794544,-0.07608842,0.01637336,-0.01703789,-0.04531331,0.02636075,-0.01418572,-0.02927436,-0.0442234,-0.0342396,-0.04033334,-0.02315659
EP400,-0.00483138,-0.01530371,-0.05794764,0.03864254,-0.008615506,0.08200727,0.03022335,0.01511804,-0.00106836,0.05025321,0.05782385,-0.008095655,-0.09318332,-0.02639048
MMP9,-0.06522174,-0.028764,-0.05795712,0.003781753,0.03854072,-0.001132359,-0.006911852,0.0206161,0.02185985,0.03536437,-0.1236706,0.001314467,-0.000567164,0.04047702
TMEM68,0.008081313,0.0773457,-0.05795947,0.04606289,0.007577629,-0.0831417,-0.03465744,-0.01713163,-0.07119911,-0.09373118,0.002731419,-0.06948263,0.01518274,-0.00280833
RARA,0.009746711,-0.0258179,-0.05795954,0.03954645,-0.03797038,0.05106397,0.05595881,0.000988523,0.03855731,0.06313852,0.05008926,-0.009607248,-0.09024382,-0.03755028
GBF1,-0.01868052,-0.03576544,-0.0579629,-0.05326601,-0.03783369,0.07923325,0.06420383,0.01061019,0.06555462,0.04435214,-0.001368905,0.01498509,-0.1001368,-0.05398348
PPA2,-0.04422762,-0.05401078,-0.05798048,-0.09747061,-0.02099783,0.002022461,-0.003166707,-0.002693128,-0.002821407,0.001295679,-0.03990628,-0.002370769,-0.0878495,-0.06568554
LONRF2,-0.03041082,-0.05847853,-0.05798103,-0.05467635,-0.0682536,-0.01460092,-0.004368458,0.02251422,-0.01693703,-0.0263165,-0.05867732,-0.09095892,-0.1049029,0.003068762
FANCL,-0.09137206,-0.02745273,-0.05798279,-0.05939604,-0.05394139,-0.06623432,-0.05963762,-0.04467883,-0.04466146,-0.02626306,-0.05700006,-0.004022354,-0.002970171,-0.001826803
MFAP4,0.004727437,-0.01559749,-0.005798354,0.01748369,0.002558902,0.0441316,0.04197721,0.0247407,-0.05742022,-0.07534611,-0.1247478,0.0211349,-0.01634353,-0.05616249
GDF11,-0.006713315,0.000432079,-0.005801389,0.03609183,0.006995585,-0.02941468,0.004886436,-0.01696365,0.01532597,0.009020646,-0.04374313,-0.00175424,0.02388064,-0.02270448
PAX9,-0.08101308,-0.06424841,-0.05805733,-0.1945557,-0.04938821,-0.07959053,-0.04427556,-0.04760906,-0.08674064,-0.004973643,0.006115823,-0.03485527,-0.1247408,-0.08899748
CACHD1,-0.02703666,-0.03807726,-0.005806568,0.02898613,0.02937036,-0.02311941,-0.002571161,0.006871916,0.00101682,-0.01555104,-0.03023012,-0.03084853,0.01790426,-0.04214427
SELT,-0.004379857,-0.04453386,-0.005813843,0.0914532,0.06078715,-0.0398658,-0.09475115,-0.02727612,-0.02946472,-0.01257516,0.003051703,-0.07471962,0.05177203,0.05037979
FBXO36,-0.02296215,-0.00516116,-0.05815106,-0.02680232,-0.02142657,-0.04441644,-0.05274999,-0.04872788,-0.07928311,-0.06440612,-0.04923685,-0.01825557,0.03871135,0.03653206
SLC12A8,-0.1082779,-0.08944464,-0.05815816,-0.01704996,-0.01442507,-0.1120327,-0.09035091,-0.07048289,-0.07711888,-0.09667511,-0.0878224,-0.06249271,0.02208575,-0.02577596
ZRANB3,-0.1274504,-0.03866571,-0.05816966,-0.07248258,-0.02542688,-0.01500549,-0.07465432,0.001795417,-0.04041145,-0.08458281,-0.08954239,-0.02897437,-0.01105578,-0.01133553
BMP5,-0.001113083,-0.04128151,-0.05818567,-0.04659494,-0.03146731,-0.05923966,-0.05884854,0.02929566,-0.02829579,-0.06949694,-0.04353132,0.007237706,-0.01586268,0.05794315
UBE2N,-0.01603667,-0.05072011,-0.0582153,0.0624832,-0.006576572,0.03071615,0.002852234,0.07824315,0.02699253,-0.001154599,-0.03340775,0.0369426,-0.01793454,0.01385738
CLASP2,-0.08422169,0.005763026,-0.05825294,-0.05187056,-0.05534309,-0.1374949,-0.1021579,-0.176176,-0.1351376,-0.07923559,0.0557074,-0.1297579,-0.03726799,-0.1015248
OSTC,0.02017949,-0.004805687,-0.05826972,-0.04594568,-0.01306085,-0.006499433,-0.003685939,0.001299379,0.01419321,-0.01388896,-0.0195617,-0.03264331,-0.0115842,0.01480419
MAZ,-0.0193113,-0.02018453,-0.05827062,-0.04122592,-0.04991866,0.09062514,0.06650368,0.03320543,0.05434,0.09074148,0.07270795,0.01670608,-0.08437484,-0.03135461
GANC,-0.05422667,-0.105523,-0.05828089,-0.05315418,-0.06361741,-0.01298003,-0.02410252,-0.007887849,-0.02383055,0.00099968,-0.08119508,-0.05226303,-0.0780673,-0.06434232
CDK2AP1,-0.0138415,0.02017058,-0.05829312,0.04475785,-0.01021394,0.0569191,0.03356338,0.04315566,0.07376946,0.04044388,0.01159218,0.03316735,-0.03107721,-0.02614091
ZNF683,-0.0357176,-0.01721604,-0.05836307,-0.07826868,-0.04659381,-0.02672925,0.02446472,-0.01287529,-0.00639657,-0.006437673,-0.06475046,-0.08034555,-0.02871354,-0.07058692
PIWIL2,-0.01497567,0.08714471,-0.05837447,0.1944786,-0.05357417,-0.150499,-0.06727619,-0.1799684,-0.08610103,-0.09641854,-0.02843301,0.07207896,0.05687772,-0.1378989
TSPAN5,-0.008150988,-0.03209052,-0.05841477,-0.03549542,-0.02234591,0.05183035,0.02612923,0.04841524,0.03268798,0.00275584,-0.04470001,-0.01258828,-0.06775333,-0.03785505
DDAH2,-0.1140476,-0.0932598,-0.05841823,-0.05717211,-0.1383057,-0.05129795,-0.04567466,-0.06895023,-0.01696321,-0.0586859,-0.1120159,-0.01788239,-0.06210957,-0.08331432
SPON1,0.010678,0.02003398,-0.0584497,0.03826948,-0.04669932,-0.05981733,-0.02767513,-0.03322863,-0.03623156,-0.05869804,0.01074822,0.0351205,0.04739801,0.03345853
KCNE1,-0.02000701,-0.002376632,-0.05847742,-0.05169806,-0.03993096,0.07232927,0.06684085,0.09395504,0.08948391,0.06293817,-0.01905384,0.0396338,-0.1074496,-0.07532252
TMEM40,-0.08929587,0.04112235,-0.05848591,-0.08111,-0.05798806,-0.106858,-0.03306452,-0.07022591,-0.01989265,-0.05443739,-0.02012968,-0.02727861,-0.03145459,-0.07806057
RHBDD1,-0.09346691,-0.1257734,-0.05851124,-0.1547809,-0.02867049,-0.05861777,-0.02741284,-0.09320242,-0.04033852,-0.04527733,-0.04432816,0.03725121,-0.1524237,0.04481076
HMGN1,-0.03337637,-0.07720348,-0.05853236,-0.06716317,-0.06501156,0.001364779,-5.16E-05,-0.01084496,0.003989564,-0.01221951,-0.1377995,-0.03135261,-0.08583967,-0.07355782
CPEB1,-0.03354356,-0.08345777,-0.05853949,-0.07070878,-0.1149804,-0.05871488,-0.0374131,-0.03638809,-0.04215028,-0.04947376,0.006249775,-0.02331637,-0.03882871,-0.1195745
PRPSAP1,-0.04524246,-0.03897934,-0.05854024,0.01604539,-0.03667599,0.009818425,-0.022202,0.03116932,0.01332948,-0.04484485,-0.05373394,-0.01875635,-0.0699077,-0.02065669
SEMA4C,-0.09517525,-0.122899,-0.05857778,-0.1036895,-0.04191384,-0.01886357,0.003839014,0.06202669,-0.002404161,-0.03037048,0.000414133,-0.07517931,-0.06049123,0.003132218
SEPHS1,-0.06841798,-0.04778635,-0.05861306,-0.1320104,-0.1327486,-0.04567315,-0.05254297,-0.02289188,-0.05204943,0.03891373,0.075758,0.015535,0.052767,0.01401975
VPS33A,0.02513617,0.02451013,-0.05868299,0.07457142,-0.057497,-0.08050584,-0.04027345,-0.01792105,-0.02225347,-0.01525329,0.01396294,-0.03196885,0.07634435,0.05205106
FMN1,-0.02175257,-0.02770506,-0.005876471,-0.04695853,-0.0264472,-0.03729116,-0.02403698,-0.01511501,-0.03841498,-0.01341436,-0.06406356,-0.05058804,0.001768374,0.02226461
EWSR1,-0.08878106,-0.01637835,-0.05886868,0.04220051,-0.02465358,-0.07334263,-0.1124127,-0.02789295,-0.08868629,-0.1227167,-0.06701728,-0.08200844,-0.03139045,-0.008634424
PI4KA,-0.03150758,-0.09523011,-0.05887648,0.009850186,-0.07846573,-0.009579335,-0.03531585,-0.008341627,-0.01209106,-0.03127153,-0.03717598,-0.1304002,-0.1200167,-0.08182517
SBK1,0.01332298,-0.03049389,-0.005892386,-0.01353674,-0.01590245,0.03205865,0.0636822,0.04053418,0.05717343,0.07259759,-0.007156736,0.04574078,-0.01803791,-0.02696938
PITPNC1,-0.03161944,-0.008491739,-0.05893569,0.06773065,0.02019871,-0.0532873,-0.08204453,-0.07915415,-0.105485,-0.08884773,0.00581446,-0.1778964,0.03837938,-0.005404685
ATG4C,-0.03917836,-0.04041345,-0.05895036,-0.04860585,-0.04561768,0.02668353,-0.01204549,0.01564585,0.01989454,0.02860339,-0.04185096,-0.008917765,-0.06457648,-0.05303105
PSMB7,-0.006793478,0.01251791,-0.005897352,-0.04310733,-0.01594685,-0.1052607,-0.06520022,-0.1208854,-0.07722205,-0.06894627,0.01080601,-0.04804536,-0.04187686,-0.07694579
MFAP5,-0.09428829,-0.02474566,-0.05899732,-0.02682501,-0.04877603,-0.1013828,-0.1296493,-0.0695975,-0.1255527,-0.1595336,-0.08326581,-0.07144387,0.05576649,-0.003024066
FGFBP1,-0.06896652,-0.03143718,-0.0590238,-0.08814433,-0.05382823,0.01813022,-0.0224158,0.05198496,0.03170818,0.001511713,-0.0312824,-0.03847201,-0.04624815,-0.04763425
FBXO42,-0.07328157,-0.06686687,-0.05904842,-0.06691695,-0.02833672,-0.103253,-0.1456678,-0.07183149,-0.1003125,-0.1480715,-0.1225519,-0.1342655,-0.05916073,-0.04684474
MFN2,-0.01750017,-0.03762376,-0.05909454,-0.07402827,-0.01955584,0.05280814,0.05198684,0.02705342,0.05882326,0.03340245,0.03271754,-0.03323082,-0.09873502,0.007580355
INTS12,-0.02854289,-0.04892874,-0.0591077,-0.08016329,-0.05115959,-0.01116911,-0.01879843,-0.01515988,0.009143277,-0.02405059,-0.05137328,-0.04208942,-0.08421276,-0.05964405
ST3GAL5,0.01501266,0.006749718,-0.005913366,-0.003953055,-0.01172138,0.09252454,0.117062,0.06433032,0.07031375,0.1316747,0.05390538,-0.02182525,-0.0965898,-0.01926429
PLK4,-0.007636255,-0.03624833,-0.05916458,-0.05081562,-0.07340143,-0.02189879,-0.04585294,0.009113244,-0.03828388,-0.02455037,-0.08607963,-0.05308412,-0.07125417,-0.04299952
GGPS1,-0.02425777,-0.05750148,-0.0591732,0.002831569,-0.07049101,-0.02337321,0.007554639,0.007054269,-0.01588019,0.01560536,-0.006751224,-0.05707167,-0.07193948,0.00908017
ADCY4,-0.01607837,-0.003497257,-0.05917585,-0.1953399,-0.01725437,0.04237385,0.06539887,0.03043372,0.06746514,0.03352996,0.002475034,0.1177155,-0.06417359,0.01383121
SNX6,0.02684783,-0.006857816,-0.05921852,-0.0987706,-0.005451145,0.04788259,0.07992705,0.04858117,0.05844185,0.07488181,0.01687897,-0.02494265,-0.08384636,-0.04229347
NEK7,0.005145115,-0.0547459,-0.005922097,-0.04258083,-0.01722847,-0.00482215,-0.02844051,-0.01091953,0.006798615,-0.02459844,-0.0305466,-0.0760601,-0.06831239,-0.037335
RTBDN,0.0275173,-0.05803203,-0.05922184,-0.04598661,-0.01698484,0.06214134,0.01877355,0.05705602,0.02864497,0.03365363,-0.01162786,0.0898461,-0.08148904,0.006205515
PPOX,-0.01092235,-0.01051735,-0.05925234,-0.03061665,-0.008818857,0.001347048,0.0239896,-0.006929444,-0.01870472,-0.0159356,0.02514437,-0.09450834,-0.01490581,-0.01458187
GREM2,-0.08885059,0.02397822,-0.05925572,-0.1973528,-0.06213261,-0.2066477,-0.08072228,-0.1984218,-0.08038834,-0.09805988,0.01575533,-0.1284488,-0.1293818,-0.1861836
LASS6,-0.1359155,-0.1337771,-0.05926098,-0.1180659,-0.04388193,-0.08111738,-0.09304092,-0.01750145,-0.01876084,-0.09812254,-0.130765,-0.1837117,-0.08438881,-0.1506888
EID2,-0.0237972,-0.04552502,-0.05926289,-0.032575,-0.05010116,0.02386133,0.02955477,0.01169523,-0.01272875,0.036779,0.04208119,-0.03473134,-0.09530904,-0.08122609
DPP3,0.02144632,0.02306202,-0.005927689,0.06049242,0.0280125,0.08215026,0.08508079,0.05245329,0.07325452,0.07263762,0.02105329,0.04352877,0.01136836,0.02991397
LEKR1,-0.02075038,-0.04563184,-0.05928416,0.04047624,-0.05918904,-0.04693987,-0.05942513,-0.04708725,-0.04923542,-0.03564559,-0.04719676,-0.02139209,-0.03551699,-0.04682703
COX6C,-0.1205493,0.001025487,-0.05930178,-0.01660015,-0.09110327,-0.06875194,-0.05940483,-0.04880013,-0.07400867,-0.03093331,-0.09131775,-0.05844377,-0.07794892,-0.08413856
NAALAD2,-0.01742706,-0.002903614,-0.0593164,-0.05174331,0.003531859,-0.004707098,0.01061983,-0.0235221,-0.04939591,0.02078768,0.02039918,-0.02222607,0.002973182,0.04240179
PLA2G4C,-0.05106358,-0.001501922,-0.05934981,-0.05018078,-0.01834942,-0.02583655,-0.04003003,-0.00127181,-0.000472903,-0.03441115,-0.09631422,-0.005450397,0.02639339,0.03541044
CRISP1,-0.06966116,0.02730834,-0.005935925,-0.04735733,0.01822551,-0.02912523,0.00262756,0.03642881,-0.04289681,-0.02005716,-0.02131526,0.07527333,0.03389007,0.03946539
SEL1L,-0.02576829,-0.07016404,-0.05936509,-0.1480842,-0.04875753,0.05746003,0.06683882,0.01022792,0.04731768,0.08281027,0.04825507,-0.0286983,-0.1515075,-0.08960966
MTSS1,-0.02804423,-0.004210375,-0.05938882,-0.05090075,-0.04443288,-0.02397967,0.008512529,-0.07144481,-0.007543593,-0.02948105,-0.05106098,-0.01692084,-0.01036451,0.003391145
FAM179A,-0.01615525,-0.007464121,-0.05938903,-0.0490503,-0.009143786,0.05304805,0.07096698,0.07733753,0.0673088,0.08278995,0.000424349,-0.01356911,-0.1270143,-0.006740018
AAK1,-0.02388691,-0.03522614,-0.05940812,-0.05436175,-0.03371389,0.06354037,0.007807863,0.04770317,0.04829694,0.014405,0.0281549,-0.06503077,-0.08911516,-0.04867862
LOC100190940,-0.03994668,-0.05173904,-0.0594256,0.01605126,-0.03041341,-0.007886673,0.01607277,-0.02160322,0.01139473,-0.03265585,-0.02906772,-0.04421827,-0.04222709,-0.08427452
GAP43,-0.009912439,-0.02020391,-0.05943028,-0.04666633,-0.05565272,0.1549647,0.04602693,0.111409,0.1214365,0.08604433,-0.01239278,0.1178297,-0.1336826,-0.01009523
TEX28,-0.1166369,-0.009019323,-0.05943856,-0.09510669,-0.0609352,-0.1186777,-0.08512258,-0.1247307,-0.1282924,-0.04907087,0.05709697,0.008245785,-0.001836718,-0.1022528
ZSWIM6,-0.08170037,-0.04454551,-0.05944414,-0.2192099,-0.07347363,-0.251294,-0.1624143,-0.2094783,-0.1366085,-0.1585453,-0.05838599,-0.2026874,-0.2979389,-0.3390363
RAB5C,0.06074067,0.0934442,-0.05948552,0.01820707,-0.03812002,-0.006629068,-0.05843065,-0.06046238,-0.04899938,-0.02613605,0.005863925,-0.02972808,0.05568754,0.1410698
ANO5,-0.02027241,-0.06151517,-0.05949687,-0.02296821,-0.02422467,-0.06702839,-0.06023215,-0.003036556,-0.06261919,0.03974412,0.03308085,0.01043389,0.05710899,-0.01031364
PPP5C,0.001977557,-0.001781909,-0.005952334,0.02587037,-0.02563477,0.03111254,0.01403323,0.06586077,0.05724029,-0.01931926,-0.08438007,0.04432153,-0.005993979,0.01977841
BAZ2A,-0.02951493,-0.02634778,-0.05955163,0.04630354,-0.001547459,0.03834129,0.007052882,0.05146531,0.04139182,0.001759933,-0.06233087,0.03066127,-0.04559054,0.01169192
IRF4,-0.0561074,-0.0528432,-0.05955735,-0.04382792,-0.04085373,-0.01627946,-0.04514933,-0.003232853,4.67E-05,-0.01582264,-0.0752961,-0.00591223,-0.02800071,0.02173039
ANKRD54,0.01103645,-0.06495639,-0.05955963,0.008586388,-0.04485856,0.05232839,0.04975764,0.05747898,0.07203642,0.03424672,-0.09954153,-0.007574921,-0.09782963,-0.01615196
GBE1,-0.04302728,-0.05531184,-0.05958141,0.01430455,-0.05195841,0.03746849,0.03022783,0.0332114,0.02205201,0.05985699,0.008175075,-0.01732951,-0.1281048,-0.1154009
MMP24,-0.06242629,-0.0474474,-0.05962141,0.02754113,-0.03960076,-0.006358041,0.01936623,0.02022646,0.03285805,-0.00470496,-0.07881751,0.0416025,-0.028027,0.003277127
BCAS3,-0.0779919,-0.0687751,-0.005963739,0.04060449,-0.006505707,-0.02664405,-0.09778344,-0.06517077,-0.05704628,-0.09805512,-0.1120569,-0.1279577,0.03227566,-0.01981577
HIVEP1,-0.02479322,-0.07609065,-0.05963918,-0.1066169,-0.0547305,0.001092914,-0.000755662,0.01459185,-0.002323242,0.01266921,-0.03841416,0.03028928,-0.1220812,-0.1043608
DPPA4,0.01188685,0.02389998,-0.000596447,0.02703911,0.01368262,0.06676566,0.0511123,0.03484731,0.06430623,0.04996572,0.00260317,0.01908677,-0.02741622,-0.03714975
PHLDA1,0.02401544,-0.01051772,-0.05965309,-0.02256585,-0.0199158,0.0191358,-0.009684243,0.02578627,0.02020333,0.04360514,0.01183391,-0.03902698,0.00021721,-0.007805628
CBX7,0.07133076,0.01547735,-0.00596569,0.09867853,0.03140718,-0.002209454,0.01060385,-0.02738134,-0.000485539,-0.01092307,0.001971096,-0.05819106,0.05865752,0.07024918
CPNE7,-0.03398158,0.000459502,-0.05968682,-0.0447089,-0.01856015,0.07125216,0.106252,0.02128744,0.07733667,-0.02260398,0.04528477,-0.00111254,-0.08222313,-0.05845181
CNKSR2,-0.1051894,-0.02787948,-0.05972556,-0.03307239,-0.09881565,-0.1505313,-0.1028431,-0.1997443,-0.1060358,-0.04823374,0.08135891,-0.04229134,-0.135745,-0.2006182
ZDHHC1,-0.01006796,-0.0404357,-0.05976555,-0.08795478,-0.07244115,0.1282071,0.1221064,0.04605118,0.07851527,-0.000942273,0.01808727,0.02996342,-0.1489586,-0.09902553
PDP1,-0.05447729,0.01425451,-0.05979789,-0.01799071,-0.01978346,-0.01811056,-0.01617051,0.02911861,0.02021424,-0.1573501,-0.07711407,0.005985996,-0.04491177,-0.07238227
CLPTM1L,-0.2010353,0.07664335,-0.0598116,0.06695496,-0.00909345,0.00428021,0.02998609,0.06211911,0.05804561,0.03174838,0.02283249,0.03835991,-0.05558876,0.01017189
CCDC79,-0.007556913,-0.04245738,-0.05982028,-0.02798169,-0.07085304,0.01740658,-0.03428256,-0.008919129,-0.0356263,-0.2039882,-0.1457046,0.01487992,0.002551812,-0.0172341
TJAP1,0.005670918,-0.0354648,-0.05985569,-0.05440732,-0.04257103,0.04858949,0.004904282,0.05921672,0.08097087,0.006735247,-0.01544697,0.03891342,-0.09404854,-0.07576958
ICT1,0.02573984,0.02348422,-0.00598582,0.05903473,0.03506722,0.06055752,0.06305675,0.05720168,0.05291319,0.02372079,-0.02736275,0.005930725,0.02130397,0.003289087
CABP2,-0.04312016,-0.04198024,-0.05987392,0.03091121,-0.07595992,0.06186892,0.04141821,0.02003829,0.04116062,0.02821368,0.07568996,-0.06411195,-0.08349733,-0.06637429
SRBD1,-0.06202648,-0.05502286,-0.05987694,-0.06422293,-0.0726532,-0.05145509,-0.04953907,-0.05653289,-0.03515241,-0.01836826,-0.03719204,-0.1350806,-0.1025498,-0.1336701
ZNF532,-0.02823953,-0.0881639,-0.05989377,0.006414505,-0.08966967,-0.03195589,-0.01929914,-0.01029992,-0.01447345,-0.03530279,-0.09248182,-0.09971388,-0.04991845,-0.0540147
ANXA6,0.008952662,-0.02765586,-0.05994251,0.02878031,-0.04109923,0.0637055,0.07381928,0.06662043,0.08595053,0.05924913,0.000264577,0.006422778,-0.1283988,-0.01947081
FLJ40504,-0.06539728,-0.07337202,-0.05994459,-0.01066704,-0.07619403,-0.00016695,-0.02260615,-0.007915625,0.01658272,-0.0373584,-0.1246756,-0.02514563,-0.07814755,-0.06868147
C5orf30,-0.1348345,0.01606837,-0.05996675,0.01540753,-0.04193818,-0.1392665,-0.06782502,-0.04854878,-0.09777485,-0.08710505,-0.1130384,0.05247775,0.003532401,0.06767546
FAM76A,0.02678928,0.09155345,-0.005996743,0.003892929,-0.00708088,-0.1057108,-0.03907716,-0.05801872,-0.05579109,-0.03243037,0.05078179,-0.04523866,0.1723595,0.1137415
C21orf7,-0.02492764,-0.06623131,-0.0599758,-0.08550906,-0.0674367,0.04024089,0.04887781,0.02869919,0.01908534,0.03383229,0.07178533,-0.00704058,-0.1385619,-0.03975753
SBNO2,-0.0227028,-0.05417808,-0.05999194,-0.08073189,-0.0714133,0.07356259,0.01512296,0.07003562,0.07693192,0.0674521,-0.04044857,0.04744944,-0.08960405,-0.05416061
